,ecomm_name,name,src,price_1,price_2
934,tiendainglesa,Galleta Chocolinas BAGLEY 170 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P392719-2.jpg?20210601131743,Galleta-Chocolinas-BAGLEY-170-gr-en-Tienda-Inglesa", 81,
935,tiendainglesa,Galleta 9 DE ORO Azucaradas 420 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P440649-1.jpg?20180901030031,Galleta-9-DE-ORO-Azucaradas-420-gr-en-Tienda-Inglesa", 111,
936,tiendainglesa,Vainillas BIMBO 480g,"https://images-ti-vm1.tiendainglesa.com.uy/large/P416806-1.jpg?20200608174607,Vainillas-BIMBO-480g-en-Tienda-Inglesa", 349,
937,tiendainglesa,Galletas María Dorada GULLÓN 200 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P262985-1.jpg?20211026120530,Galletas-Mar%C3%ADa-Dorada-GULL%C3%93N-200-gr-en-Tienda-Inglesa", 72,
938,tiendainglesa,Galleta LA CELESTINA Multicereal 250 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P235121-1.jpg?20200814160128,Galleta-LA-CELESTINA-Multicereal-250-gr-en-Tienda-Inglesa", 123,
939,tiendainglesa,Grisines MIA Italianos 130g,"https://images-ti-vm1.tiendainglesa.com.uy/large/P322153-1.jpg?20170830115656,Grisines-MIA-Italianos-130g-en-Tienda-Inglesa", 128,
940,tiendainglesa,Galleta CLUB SOCIAL 141 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P359518-2.jpg?20210826180506,Galleta-CLUB-SOCIAL-141-gr-en-Tienda-Inglesa", 93,
941,tiendainglesa,Galleta de Arroz Integral Dulce SAMAN 140 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P006542-1.jpg?20190308165507,Galleta-de-Arroz-Integral-Dulce-SAMAN-140-gr-en-Tienda-Inglesa", 72,
942,tiendainglesa,Grisines Finitos al Agua EL MAESTRO CUBANO 100 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P243857-1.jpg?20220222090729,Grisines-Finitos-al-Agua-EL-MAESTRO-CUBANO-100-gr-en-Tienda-Inglesa", 112,
943,tiendainglesa,Galletas Finitas Saladas Clásicas TIENDA INGLESA 300 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P508007-2.jpg?20210702003637,Galletas-Finitas-Saladas-Cl%C3%A1sicas-TIENDA-INGLESA-300-gr-en-Tienda-Inglesa", 95,
944,tiendainglesa,"Galletas de Avena, Soja y Chocolate FRUTIGRAN 255 gr","https://images-ti-vm1.tiendainglesa.com.uy/large/P257669-1.jpg?20210603094403,Galletas-de-Avena%2C-Soja-y-Chocolate-FRUTIGRAN-255-gr-en-Tienda-Inglesa", 126,
945,tiendainglesa,Galletas Hogareñas de Salvado ARCOR 600 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P210874-1.jpg?20220705195356,Galletas-Hogare%C3%B1as-de-Salvado-ARCOR-600-gr-en-Tienda-Inglesa", 176,
946,tiendainglesa,Galleta MARILAN Magic Toast Multicereal 150 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P375414-1.jpg?20200203133814,Galleta-MARILAN-Magic-Toast-Multicereal-150-gr-en-Tienda-Inglesa", 96,
947,tiendainglesa,Galletas al Agua sin Sal FAMOSA 420 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P200006-1.jpg?20200617141334,Galletas-al-Agua-sin-Sal-FAMOSA-420-gr-en-Tienda-Inglesa", 145,
948,tiendainglesa,Galleta FAMOSA de Salvado 400 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P101734-1.jpg?20170830115511,Galleta-FAMOSA-de-Salvado-400-gr-en-Tienda-Inglesa", 143,
949,tiendainglesa,Galleta de Arroz Integral con Sal TIENDA INGLESA 150 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P531222-2.jpg?20220729163411,Galleta-de-Arroz-Integral-con-Sal-TIENDA-INGLESA-150-gr-en-Tienda-Inglesa", 65,
950,tiendainglesa,Galleta Malteada LA BANDERITA 380 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P107401-1.jpg?20220425093012,Galleta-Malteada-LA-BANDERITA-380-gr-en-Tienda-Inglesa", 114,
951,tiendainglesa,Galleta FAMOSA de Salvado Sin Sal 400 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P101735-1.jpg?20220323082340,Galleta-FAMOSA-de-Salvado-Sin-Sal-400-gr-en-Tienda-Inglesa", 143,
952,tiendainglesa,Galleta de Arroz Sin Sal SAMAN 130 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P238695-4.jpg?20210625125352,Galleta-de-Arroz-Sin-Sal-SAMAN-130-gr-en-Tienda-Inglesa", 72,
953,tiendainglesa,Galleta TERRABUSI Pepitos 118 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P106606-2.jpg?20210604100201,Galleta-TERRABUSI-Pepitos-118-gr-en-Tienda-Inglesa", 77,
954,tiendainglesa,Galleta CEREALITAS Clásicas 200 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P028425-1.jpg?20220930090023,Galleta-CEREALITAS-Cl%C3%A1sicas-200-gr-en-Tienda-Inglesa", 66,
955,tiendainglesa,Galleta Fibra Integral Sin Azúcar GULLÓN 170 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P393561-1.jpg?20211026132441,Galleta-Fibra-Integral-Sin-Az%C3%BAcar-GULL%C3%93N-170-gr-en-Tienda-Inglesa", 158,
956,tiendainglesa,Galleta OREO Golden 117 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P379146-1.jpg?20210423152203,Galleta-OREO-Golden-117-gr-en-Tienda-Inglesa", 65,
957,tiendainglesa,Galleta de Arroz Mini Dulce SAMAN 150 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P375941-1.jpg?20190907030643,Galleta-de-Arroz-Mini-Dulce-SAMAN-150-gr-en-Tienda-Inglesa", 77,
958,tiendainglesa,Galleta Variedad TERRABUSI 390 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P257921-1.jpg?20201015133159,Galleta-Variedad-TERRABUSI-390-gr-en-Tienda-Inglesa", 145,
959,tiendainglesa,Vainillas BIMBO 148g,"https://images-ti-vm1.tiendainglesa.com.uy/large/P488286-1.jpg?20200520133008,Vainillas-BIMBO-148g-en-Tienda-Inglesa", 128,
960,tiendainglesa,Galleta Cookies BON O BON 95g,"https://images-ti-vm1.tiendainglesa.com.uy/large/P491774-1.jpg?20200731030235,Galleta-Cookies-BON-O-BON-95g-en-Tienda-Inglesa", 88,
961,tiendainglesa,Galleta Pannina EL TRIGAL 320 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P492075-1.jpg?20210220160022,Galleta-Pannina-EL-TRIGAL-320-gr-en-Tienda-Inglesa", 112,
962,tiendainglesa,Galleta Chocolinas BAGLEY 250 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P200041-1.jpg?20170830115529,Galleta-Chocolinas-BAGLEY-250-gr-en-Tienda-Inglesa", 102,
963,tiendainglesa,Galletas de Chocolate Waffle Sensación FAMOSA 180 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P106208-1.jpg?20190319030432,Galletas-de-Chocolate-Waffle-Sensaci%C3%B3n-FAMOSA-180-gr-en-Tienda-Inglesa", 88,
964,tiendainglesa,Galletas Chips Choco sin Azúcar GULLÓN 125 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P393567-1.jpg?20211026132441,Galletas-Chips-Choco-sin-Az%C3%BAcar-GULL%C3%93N-125-gr-en-Tienda-Inglesa", 150,
965,tiendainglesa,Gallleta EL TRIGAL Salvaje Chica 140 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P034899-1.jpg?20211127160027,Gallleta-EL-TRIGAL-Salvaje-Chica-140-gr-en-Tienda-Inglesa", 105,
966,tiendainglesa,Galletas Pepas FUTURO 400 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P381340-1.jpg?20210520095222,Galletas-Pepas-FUTURO-400-gr-en-Tienda-Inglesa", 108,
967,tiendainglesa,Grisines MIA  Integrales 150g,"https://images-ti-vm1.tiendainglesa.com.uy/large/P427394-1.jpg?20180626144551,Grisines-MIA--Integrales-150g-en-Tienda-Inglesa", 128,
968,tiendainglesa,Galletas Surtidas Diversión ARCOR 400 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P106974-1.jpg?20210603094403,Galletas-Surtidas-Diversi%C3%B3n-ARCOR-400-gr-en-Tienda-Inglesa", 110,
969,tiendainglesa,Tostadita Salmas de Maíz al Horno SANISSIMO 5 Unidades,"https://images-ti-vm1.tiendainglesa.com.uy/large/P516029-2.jpg?20220301083222,Tostadita-Salmas-de-Ma%C3%ADz-al-Horno-SANISSIMO-5-Unidades-en-Tienda-Inglesa", 115,
970,tiendainglesa,Galletas de Arroz 7 Semillas RICE UP 120 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P505612-1.jpg?20220331150602,Galletas-de-Arroz-7-Semillas-RICE-UP-120-gr-en-Tienda-Inglesa", 113,
971,tiendainglesa,Galletas de Arroz Quinoa & Chía RICE UP 120 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P505613-1.jpg?20220331150602,Galletas-de-Arroz-Quinoa-%26-Ch%C3%ADa-RICE-UP-120-gr-en-Tienda-Inglesa", 113,
972,tiendainglesa,Alfajor Arrolate PUNTA BALLENA Pack 6 Unidades,"https://images-ti-vm1.tiendainglesa.com.uy/large/P501723-1.jpg?20210520095222,Alfajor-Arrolate-PUNTA-BALLENA-Pack-6-Unidades-en-Tienda-Inglesa", 289,
973,tiendainglesa,Galleta Marina al Agua LA BANDERITA 380 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P100971-1.jpg?20220425093012,Galleta-Marina-al-Agua-LA-BANDERITA-380-gr-en-Tienda-Inglesa", 114,
974,tiendainglesa,Galletas SOLAR Mini 100 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P145085-1.jpg?20170830115518,Galletas-SOLAR-Mini-100-gr-en-Tienda-Inglesa", 62,
975,tiendainglesa,Galletas SOLAR Coco 196 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P369400-1.jpg?20220425093012,Galletas-SOLAR-Coco-196-gr-en-Tienda-Inglesa", 79,
976,tiendainglesa,Galleta Dulce Sin Azúcar EL TRIGAL 150 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P116559-1.jpg?20210506160039,Galleta-Dulce-Sin-Az%C3%BAcar-EL-TRIGAL-150-gr-en-Tienda-Inglesa", 117,
977,tiendainglesa,Galleta Surtida EL TRIGAL 300 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P406355-2.jpg?20220421101241,Galleta-Surtida-EL-TRIGAL-300-gr-en-Tienda-Inglesa", 135,
978,tiendainglesa,Galleta FRUTIGRAN de Salvado Dulce 250 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P107214-1.jpg?20170830115512,Galleta-FRUTIGRAN-de-Salvado-Dulce-250-gr-en-Tienda-Inglesa", 122,
979,tiendainglesa,Galletas EL TRIGAL con Leche 190 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P239663-1.jpg?20200203133814,Galletas-EL-TRIGAL-con-Leche-190-gr-en-Tienda-Inglesa", 107,
980,tiendainglesa,Galleta Magic Toast Integral MARILAN 150 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P384307-1.jpg?20200203133814,Galleta-Magic-Toast-Integral-MARILAN-150-gr-en-Tienda-Inglesa", 96,
981,tiendainglesa,Galleta Pepas FUTURO 170 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P381357-1.jpg?20220112092030,Galleta-Pepas-FUTURO-170-gr-en-Tienda-Inglesa", 45,
982,tiendainglesa,Galleta de Arroz Integrales Mini Sin Sal Agregada BLUE PATNA 150 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P168501-1.jpg?20170830115522,Galleta-de-Arroz-Integrales-Mini-Sin-Sal-Agregada-BLUE-PATNA-150-gr-en-Tienda-Inglesa", 75,
983,tiendainglesa,Galleta OREO Milkshake de Frutilla 117 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P414788-1.jpg?20190321105902,Galleta-OREO-Milkshake-de-Frutilla-117-gr-en-Tienda-Inglesa", 65,
984,tiendainglesa,Galletas con Sésamo REGITAS 200 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P123081-1.jpg?20170830115515,Galletas-con-S%C3%A9samo-REGITAS-200-gr-en-Tienda-Inglesa", 109,
985,tiendainglesa,Galletas Frutigran Semillas de Chía y Lino GRANIX 240 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P274083-1.jpg?20210603095703,Galletas-Frutigran-Semillas-de-Ch%C3%ADa-y-Lino-GRANIX-240-gr-en-Tienda-Inglesa", 121,
986,tiendainglesa,Galleta Maná Rellena de Limón ARCOR 165 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P132484-1.jpg?20190729125546,Galleta-Man%C3%A1-Rellena-de-Lim%C3%B3n-ARCOR-165-gr-en-Tienda-Inglesa", 54,
987,tiendainglesa,Galletas de Arroz Bañadas de Chocolate DELUXE 115 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P420518-2.jpg?20220815155931,Galletas-de-Arroz-Ba%C3%B1adas-de-Chocolate-DELUXE-115-gr-en-Tienda-Inglesa", 149,
988,tiendainglesa,Galleta Marina MISTER PAN 300 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P036044-2.jpg?20220204182515,Galleta-Marina-MISTER-PAN-300-gr-en-Tienda-Inglesa", 109,
989,tiendainglesa,Galleta GRANIX  de Sésamo Sin Sal 190 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P196832-1.jpg?20210603095703,Galleta-GRANIX--de-S%C3%A9samo-Sin-Sal-190-gr-en-Tienda-Inglesa", 69,
990,tiendainglesa,Galleta Famosa Soda CRACKER  420 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P206362-1.jpg?20210212030020,Galleta-Famosa-Soda-CRACKER--420-gr-en-Tienda-Inglesa", 156,
991,tiendainglesa,Galleta Wafer de Chocolate sin Azúcar GULLÓN 70 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P393541-1.jpg?20211026120530,Galleta-Wafer-de-Chocolate-sin-Az%C3%BAcar-GULL%C3%93N-70-gr-en-Tienda-Inglesa", 72,
992,tiendainglesa,Galleta Lulu de Chocolate FAMOSA 115 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P168613-1.jpg?20220111155842,Galleta-Lulu-de-Chocolate-FAMOSA-115-gr-en-Tienda-Inglesa", 55,
993,tiendainglesa,Galleta Bañada Naranja NATIVO 120 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P413557-1.jpg?20210125135612,Galleta-Ba%C3%B1ada-Naranja-NATIVO-120-gr-en-Tienda-Inglesa", 55,
994,tiendainglesa,Galleta MISTER PAN Marina Sin Sal 300 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P036045-1.jpg?20170830115427,Galleta-MISTER-PAN-Marina-Sin-Sal-300-gr-en-Tienda-Inglesa", 110,
995,tiendainglesa,Grisines MIA Sin Sal 130g,"https://images-ti-vm1.tiendainglesa.com.uy/large/P322154-1.jpg?20170830115656,Grisines-MIA-Sin-Sal-130g-en-Tienda-Inglesa", 128,
996,tiendainglesa,Galleta 9 DE ORO Bizcochos Agridulces 200g,"https://images-ti-vm1.tiendainglesa.com.uy/large/P390633-1.jpg?20170830115915,Galleta-9-DE-ORO-Bizcochos-Agridulces-200g-en-Tienda-Inglesa", 59,
997,tiendainglesa,Bizcochos de Arroz Dulces GALLO 100 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P382111-1.jpg?20210423152203,Bizcochos-de-Arroz-Dulces-GALLO-100-gr-en-Tienda-Inglesa", 104,
998,tiendainglesa,"Galletas Frutigran Semillas de Sésamo, Amarato y Girasol GRANIX 260 gr","https://images-ti-vm1.tiendainglesa.com.uy/large/P274084-1.jpg?20170830115554,Galletas-Frutigran-Semillas-de-S%C3%A9samo%2C-Amarato-y-Girasol-GRANIX-260-gr-en-Tienda-Inglesa", 121,
999,tiendainglesa,Galletas Integral MISTER PAN 300 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P107458-2.jpg?20220204182259,Galletas-Integral-MISTER-PAN-300-gr-en-Tienda-Inglesa", 109,
1000,tiendainglesa,Galleta MISTER PAN de Harina de Maíz 300 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P107459-1.jpg?20220217094909,Galleta-MISTER-PAN-de-Harina-de-Ma%C3%ADz-300-gr-en-Tienda-Inglesa", 109,
1001,tiendainglesa,Galleta de Arroz Mini sin Sal SAMAN 150 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P375942-1.jpg?20190907030643,Galleta-de-Arroz-Mini-sin-Sal-SAMAN-150-gr-en-Tienda-Inglesa", 77,
1002,tiendainglesa,Galletas SANTIVERI de Avena sin Azúcar 190g,"https://images-ti-vm1.tiendainglesa.com.uy/large/P477207-1.jpg?20200103160153,Galletas-SANTIVERI-de-Avena-sin-Az%C3%BAcar-190g-en-Tienda-Inglesa", 147,
1003,tiendainglesa,Galleta OREO Rellena de Chocolate 117 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P379148-1.jpg?20210423152203,Galleta-OREO-Rellena-de-Chocolate-117-gr-en-Tienda-Inglesa", 65,
1004,tiendainglesa,Galleta Malteada Hojaldrada MISTER PAN 300 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P036043-2.jpg?20220204182415,Galleta-Malteada-Hojaldrada-MISTER-PAN-300-gr-en-Tienda-Inglesa", 109,
1005,tiendainglesa,Galleta BAGLEY Opera 220 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P187670-1.jpg?20190101030442,Galleta-BAGLEY-Opera-220-gr-en-Tienda-Inglesa", 109,
1006,tiendainglesa,Galleta Bañada Menta NATIVO 120 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P413560-1.jpg?20210125135612,Galleta-Ba%C3%B1ada-Menta-NATIVO-120-gr-en-Tienda-Inglesa", 55,
1007,tiendainglesa,Galleta de Arroz Mini con Sal BLUE PATNA 150 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P168500-1.jpg?20170830115522,Galleta-de-Arroz-Mini-con-Sal-BLUE-PATNA-150-gr-en-Tienda-Inglesa", 75,
1008,tiendainglesa,Galletas HOGAREÑAS Mix de Cereales 176 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P190830-1.jpg?20201224030012,Galletas-HOGARE%C3%91AS-Mix-de-Cereales-176-gr-en-Tienda-Inglesa", 67,
1009,tiendainglesa,Magdalenas Marmoladas DE LAS HERAS 180 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P424977-1.jpg?20211026120530,Magdalenas-Marmoladas-DE-LAS-HERAS-180-gr-en-Tienda-Inglesa", 116,
1010,tiendainglesa,Galleta 5 Semillas PASEO 300 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P390640-1.jpg?20200203133814,Galleta-5-Semillas-PASEO-300-gr-en-Tienda-Inglesa", 96,
1011,tiendainglesa,Galleta de Naranja sin Azúcar EL TRIGAL 150 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P474986-1.jpg?20191215030123,Galleta-de-Naranja-sin-Az%C3%BAcar-EL-TRIGAL-150-gr-en-Tienda-Inglesa", 117,
1012,tiendainglesa,Galletas Wafer sabor Vainilla sin Azúcar GULLÓN 70 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P393540-1.jpg?20211026132441,Galletas-Wafer-sabor-Vainilla-sin-Az%C3%BAcar-GULL%C3%93N-70-gr-en-Tienda-Inglesa", 72,
1013,tiendainglesa,Galletas Hogareñas 7 Semillas ARCOR 181 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P237276-1.jpg?20201224030012,Galletas-Hogare%C3%B1as-7-Semillas-ARCOR-181-gr-en-Tienda-Inglesa", 67,
1014,tiendainglesa,Galletas de Arroz con Semillas de Girasol RICE UP 120 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P505614-1.jpg?20220331150602,Galletas-de-Arroz-con-Semillas-de-Girasol-RICE-UP-120-gr-en-Tienda-Inglesa", 113,
1015,tiendainglesa,Galleta TERRABUSI Variedad Chocolate 300g,"https://images-ti-vm1.tiendainglesa.com.uy/large/P123896-1.jpg?20210212030020,Galleta-TERRABUSI-Variedad-Chocolate-300g-en-Tienda-Inglesa", 136,
1016,tiendainglesa,Vainillas LA SIN RIVAL Siemprericas 140g,"https://images-ti-vm1.tiendainglesa.com.uy/large/P106214-1.jpg?20200306160118,Vainillas-LA-SIN-RIVAL-Siemprericas-140g-en-Tienda-Inglesa", 170,
1017,tiendainglesa,Galletas SANTIVERI Sabor Chocolate sin Azúcar 200g,"https://images-ti-vm1.tiendainglesa.com.uy/large/P477206-1.jpg?20191125100000,Galletas-SANTIVERI-Sabor-Chocolate-sin-Az%C3%BAcar-200g-en-Tienda-Inglesa", 170,
1018,tiendainglesa,Galletas Mega Duo Sabor Chocolate GULLÓN 500 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P397394-1.jpg?20211026120530,Galletas-Mega-Duo-Sabor-Chocolate-GULL%C3%93N-500-gr-en-Tienda-Inglesa", 254,
1019,tiendainglesa,Galletas Sabor Cacao sin Gluten GULLÓN 250 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P389736-2.jpg?20191125100000,Galletas-Sabor-Cacao-sin-Gluten-GULL%C3%93N-250-gr-en-Tienda-Inglesa", 231,
1020,tiendainglesa,Galletas con Chía REGITAS 200 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P123080-1.jpg?20170830115515,Galletas-con-Ch%C3%ADa-REGITAS-200-gr-en-Tienda-Inglesa", 109,
1021,tiendainglesa,Galletas con Chips Choco sin Gluten GULLÓN 130 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P392344-1.jpg?20211026130918,Galletas-con-Chips-Choco-sin-Gluten-GULL%C3%93N-130-gr-en-Tienda-Inglesa", 184,
1022,tiendainglesa,Galleta de Chocolate sin Azúcar Agregada EL TRIGAL 150 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P254646-1.jpg?20210506160039,Galleta-de-Chocolate-sin-Az%C3%BAcar-Agregada-EL-TRIGAL-150-gr-en-Tienda-Inglesa", 117,
1023,tiendainglesa,Galleta Bañada Limón NATIVO  120 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P413555-1.jpg?20210125135612,Galleta-Ba%C3%B1ada-Lim%C3%B3n-NATIVO--120-gr-en-Tienda-Inglesa", 55,
1024,tiendainglesa,Merengue REGITAS 120 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P496042-1.jpg?20201006110015,Merengue-REGITAS-120-gr-en-Tienda-Inglesa", 178,
1025,tiendainglesa,Galleta Finitas Multicereal TIENDA INGLESA 250 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P508008-2.jpg?20221108123437,Galleta-Finitas-Multicereal-TIENDA-INGLESA-250-gr-en-Tienda-Inglesa", 95,
1026,tiendainglesa,Magdalenas Cuadradas Sabor Limón HERAS 12 Unidades 280 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P285490-1.jpg?20211026120530,Magdalenas-Cuadradas-Sabor-Lim%C3%B3n-HERAS-12-Unidades-280-gr-en-Tienda-Inglesa", 183,
1027,tiendainglesa,Galleta FAMOSA María Mini 100g,"https://images-ti-vm1.tiendainglesa.com.uy/large/P159685-1.jpg?20180221103157,Galleta-FAMOSA-Mar%C3%ADa-Mini-100g-en-Tienda-Inglesa", 53,
1028,tiendainglesa,Grisines MIA Sésamo 130g,"https://images-ti-vm1.tiendainglesa.com.uy/large/P427395-1.jpg?20180626144551,Grisines-MIA-S%C3%A9samo-130g-en-Tienda-Inglesa", 128,
1029,tiendainglesa,Galletas de Harina Integral con Sésamo GRANIX 190 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P196833-1.jpg?20170830115528,Galletas-de-Harina-Integral-con-S%C3%A9samo-GRANIX-190-gr-en-Tienda-Inglesa", 71,
1030,tiendainglesa,Magdalenas Sabor Vainilla DE LAS HERAS 175 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P424971-1.jpg?20191125100000,Magdalenas-Sabor-Vainilla-DE-LAS-HERAS-175-gr-en-Tienda-Inglesa", 92,
1031,tiendainglesa,Grisines MIA Tomate y Albahaca 130 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P427397-1.jpg?20180626144551,Grisines-MIA-Tomate-y-Albahaca-130-gr-en-Tienda-Inglesa", 128,
1032,tiendainglesa,Grisines Finitos con Salvado EL MAESTRO CUBANO 100 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P243858-1.jpg?20220222090729,Grisines-Finitos-con-Salvado-EL-MAESTRO-CUBANO-100-gr-en-Tienda-Inglesa", 112,
1033,tiendainglesa,Galleta Oblea Frutilla ARCOR 108 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P440623-1.jpg?20210603094403,Galleta-Oblea-Frutilla-ARCOR-108-gr-en-Tienda-Inglesa", 31,
1034,tiendainglesa,Galletas Obleas MILKA Bis Oreo 105 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P479400-1.jpg?20210717030014,Galletas-Obleas-MILKA-Bis-Oreo-105-gr-en-Tienda-Inglesa", 125,
1035,tiendainglesa,Galleta Oblea Limón ARCOR 108 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P440625-1.jpg?20210220160022,Galleta-Oblea-Lim%C3%B3n-ARCOR-108-gr-en-Tienda-Inglesa", 31,
1036,tiendainglesa,Galleta Arroz Bañada en Yogur de Frutilla DELUXE 115 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P420520-2.jpg?20220815160045,Galleta-Arroz-Ba%C3%B1ada-en-Yogur-de-Frutilla-DELUXE-115-gr-en-Tienda-Inglesa", 149,
1037,tiendainglesa,Galleta Mediatarde Clásicas LIA 330 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P118064-1.jpg?20200306160118,Galleta-Mediatarde-Cl%C3%A1sicas-LIA-330-gr-en-Tienda-Inglesa", 84,
1038,tiendainglesa,Galletas Dulces sin Azúcar de Limón EL TRIGAL 150 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P424190-1.jpg?20210506160039,Galletas-Dulces-sin-Az%C3%BAcar-de-Lim%C3%B3n-EL-TRIGAL-150-gr-en-Tienda-Inglesa", 117,
1039,tiendainglesa,Galleta Oblea EL TRIGAL Playeras Limón 115g,"https://images-ti-vm1.tiendainglesa.com.uy/large/P364447-1.jpg?20170830115823,Galleta-Oblea-EL-TRIGAL-Playeras-Lim%C3%B3n-115g-en-Tienda-Inglesa", 34,
1040,tiendainglesa,Barquillo de Chocolate y Avellanas TIENDA INGLESA PREMIUM 400 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P095770-2.jpg?20211130111658,Barquillo-de-Chocolate-y-Avellanas-TIENDA-INGLESA-PREMIUM-400-gr-en-Tienda-Inglesa", 334,
1041,tiendainglesa,Galleta FAMOSA Waffle Lulu de Chocolate 140g,"https://images-ti-vm1.tiendainglesa.com.uy/large/P157688-1.jpg?20190212133409,Galleta-FAMOSA-Waffle-Lulu-de-Chocolate-140g-en-Tienda-Inglesa", 67,
1042,tiendainglesa,Galleta Grandes REGITAS 250 gr,"https://images-ti-vm1.tiendainglesa.com.uy/large/P107465-1.jpg?20170830115512,Galleta-Grandes-REGITAS-250-gr-en-Tienda-Inglesa", 148,
